17 93 77 6804.5
17 93 81 7275.5
17 93 85 7516.5
17 93 89 7670
17 93 93 8002.5
17 97 81 7433.5
17 97 85 7814
17 97 89 7699.5
17 97 93 8178.5
17 97 97 8401.5
17 101 85 7766.5
17 101 89 8045
17 101 93 8507
17 101 97 8435.5
17 101 101 8542.5
17 105 89 8560.5
17 105 93 8709
17 105 97 8766.5
17 105 101 9050.5
17 105 105 9259.5
17 109 93 8735
17 109 97 9047
17 109 101 9581.5
17 109 105 9362.5
17 109 109 9657.5
17 113 97 9087.5
17 113 101 9239.5
17 113 105 9652
17 113 109 9954.5
17 113 113 10176
17 117 101 9696
17 117 105 9840
17 117 109 10448
17 117 113 10573
17 117 117 10733.5
17 121 105 9835
17 121 109 10461.5
17 121 113 10673
17 121 117 11063
17 121 121 11191.5
17 125 109 10746
17 125 113 10739
17 125 117 11055.5
17 125 121 11320.5
17 125 125 11594.5
17 129 113 11441.5
17 129 117 11272
17 129 121 11661
17 129 125 12048
17 129 129 12357.5
17 133 117 11881.5
17 133 121 11936
17 133 125 11998.5
17 133 129 12462
17 133 133 12803.5
17 137 121 12098.5
17 137 125 12369.5
17 137 129 12637
17 137 133 12793
17 137 137 13828.5
17 141 125 12714
17 141 129 12891
17 141 133 13294.5
17 141 137 13434.5
17 141 141 13904
17 145 129 13244
17 145 133 13793
17 145 137 13747.5
17 145 141 14399.5
17 145 145 14759.5
17 149 133 13871.5
17 149 137 14393.5
17 149 141 14604
17 149 145 14604
17 149 149 15175
17 153 137 14778.5
17 153 141 15023.5
17 153 145 15191
17 153 149 15186.5
17 153 153 15749.5
17 157 141 15286
17 157 145 15314
17 157 149 15760
17 157 153 16019.5
17 157 157 16199.5
17 161 145 15530.5
17 161 149 16072
17 161 153 16325
17 161 157 16948
17 161 161 16723
17 165 149 16396.5
17 165 153 16549
17 165 157 17043
17 165 161 17042.5
17 165 165 17686.5
17 169 153 16882
17 169 157 17096
17 169 161 17713
17 169 165 18222
17 169 169 18277
25 1 1 241.5
25 5 1 372.5
25 5 5 633.5
25 9 1 487.5
25 9 5 779.5
25 9 9 798
25 13 1 612
25 13 5 817.5
25 13 9 823
25 13 13 1000.5
25 17 1 759.5
25 17 5 840
25 17 9 1081
25 17 13 1146.5
25 17 17 1335
25 21 1 801.5
25 21 5 939
25 21 9 1041
25 21 13 1297.5
25 21 17 1369.5
25 21 21 1606
25 25 1 996.5
25 25 5 1161.5
25 25 9 1186.5
25 25 13 1395
25 25 17 1615.5
25 25 21 1743
25 25 25 2031
25 29 5 1127
25 29 9 1336.5
25 29 13 1500.5
25 29 17 1765.5
25 29 21 1965.5
25 29 25 2212.5
25 29 29 2303
25 33 9 1557
25 33 13 1662.5
25 33 17 1944.5
25 33 21 1992.5
25 33 25 2388.5
25 33 29 2476.5
25 33 33 2533
25 37 13 1750.5
25 37 17 2062
25 37 21 2193.5
25 37 25 2523
25 37 29 2445.5
25 37 33 2687
25 37 37 2872.5
25 41 17 2128.5
25 41 21 2326.5
25 41 25 2702
25 41 29 2757
25 41 33 2877
25 41 37 3179.5
25 41 41 3202.5
25 45 21 2489.5
25 45 25 2783
25 45 29 2896
25 45 33 2867.5
25 45 37 3275.5
25 45 41 3421
25 45 45 3516
25 49 25 2872
25 49 29 2992.5
25 49 33 3249
25 49 37 3393.5
25 49 41 3603.5
25 49 45 3708
25 49 49 4238.5
25 53 29 3214.5
25 53 33 3395.5
25 53 37 3574.5
25 53 41 3699.5
25 53 45 3847.5
25 53 49 4348.5
25 53 53 4593
25 57 33 3526
25 57 37 3660.5
25 57 41 3869.5
25 57 45 4106
25 57 49 4647
25 57 53 4658
25 57 57 4651.5
25 61 37 3879
25 61 41 3960.5
25 61 45 4381.5
25 61 49 4735.5
25 61 53 4771
25 61 57 4834.5
25 61 61 4959
25 65 41 4135
25 65 45 4413
25 65 49 4675.5
25 65 53 4746.5
25 65 57 4945.5
25 65 61 5118.5
25 65 65 5272.5
25 69 45 4608
25 69 49 5065
25 69 53 5033
25 69 57 5185
25 69 61 5497.5
25 69 65 5446
25 69 69 5663
25 73 49 4957
25 73 53 5024.5
25 73 57 5171.5
25 73 61 5625.5
25 73 65 5683
25 73 69 5986
25 73 73 6265
25 77 53 5402
25 77 57 5532
25 77 61 5805.5
25 77 65 5999
25 77 69 6103
25 77 73 6740
25 77 77 6593.5
25 81 57 5588.5
25 81 61 5948.5
25 81 65 5956.5
25 81 69 6331.5
25 81 73 6727
25 81 77 7120.5
25 81 81 7180
25 85 61 6051
25 85 65 6123
25 85 69 6723.5
25 85 73 6806.5
25 85 77 7085
25 85 81 7298.5
25 85 85 7369.5
25 89 65 6478
25 89 69 6603
25 89 73 6991
25 89 77 7223.5
25 89 81 7387.5
25 89 85 7495.5
25 89 89 7830
25 93 69 6988.5
25 93 73 7273.5
25 93 77 7451
25 93 81 7710
25 93 85 8055.5
25 93 89 8250.5
25 93 93 8503
25 97 73 7468
25 97 77 7653
25 97 81 7974.5
25 97 85 8213
25 97 89 8257
25 97 93 9024
25 97 97 8785.5
25 101 77 8108
25 101 81 8015.5
25 101 85 8611.5
25 101 89 8776.5
25 101 93 9029.5
25 101 97 9115.5
25 101 101 9171
25 105 81 8305
25 105 85 8605.5
25 105 89 8851.5
25 105 93 8987
25 105 97 9340
25 105 101 9446.5
25 105 105 9550
25 109 85 8961
25 109 89 8940
25 109 93 9364.5
25 109 97 9535
25 109 101 9801.5
25 109 105 9917
25 109 109 10101.5
25 113 89 9238
25 113 93 9641
25 113 97 9718.5
25 113 101 9990
25 113 105 10296.5
25 113 109 10431
25 113 113 11177.5
25 117 93 9688.5
25 117 97 10034.5
25 117 101 10456
25 117 105 10520
25 117 109 10856.5
25 117 113 11341.5
25 117 117 11215
25 121 97 10302.5
25 121 101 10347
25 121 105 10723.5
25 121 109 11038.5
25 121 113 11314.5
25 121 117 11538
25 121 121 11480.5
25 125 101 10988.5
25 125 105 10991
25 125 109 11532
25 125 113 11397.5
25 125 117 12135.5
25 125 121 12046
25 125 125 12365.5
25 129 105 11346
25 129 109 11928.5
25 129 113 11877.5
25 129 117 12056
25 129 121 12338.5
25 129 125 12642.5
25 129 129 12797
25 133 109 12157.5
25 133 113 12543
25 133 117 12399
25 133 121 12478.5
25 133 125 13021
25 133 129 13421
25 133 133 13633
25 137 113 12388
25 137 117 12583
25 137 121 12983.5
25 137 125 13473.5
25 137 129 13745.5
25 137 133 13820
25 137 137 13959.5
25 141 117 12760.5
25 141 121 12704.5
25 141 125 13565
25 141 129 14217
25 141 133 14605.5
25 141 137 14376
25 141 141 14476
25 145 121 13370.5
25 145 125 14036
25 145 129 14268
25 145 133 14221.5
25 145 137 14587
25 145 141 14690
25 145 145 15317
25 149 125 14070
25 149 129 14484.5
25 149 133 14993.5
25 149 137 14829.5
25 149 141 15368
25 149 145 15656.5
25 149 149 15661
25 153 129 14550.5
25 153 133 14656.5
25 153 137 15407
25 153 141 15726
25 153 145 15718
25 153 149 16036.5
25 153 153 16556
25 157 133 14995.5
25 157 137 15481
25 157 141 16228.5
25 157 145 16401
25 157 149 16533.5
25 157 153 16898
25 157 157 16921.5
25 161 137 15493.5
25 161 141 16195
25 161 145 16968.5
25 161 149 16569.5
25 161 153 17247
25 161 157 17299
25 161 161 17754.5
25 165 141 16845
25 165 145 16864
25 165 149 17434.5
25 165 153 17535
25 165 157 17635.5
25 165 161 18017.5
25 165 165 18542.5
25 169 145 17420
25 169 149 17424
25 169 153 18140
25 169 157 18437.5
25 169 161 18444
25 169 165 18809.5
25 169 169 19117.5
33 1 1 252
33 5 1 405
33 5 5 656.5
33 9 1 581.5
33 9 5 768.5
33 9 9 751.5
33 13 1 689
33 13 5 767
33 13 9 971.5
33 13 13 1125
33 17 1 848.5
33 17 5 1006
33 17 9 1222
33 17 13 1203
33 17 17 1350
33 21 1 1051
33 21 5 1022.5
33 21 9 1423.5
33 21 13 1363
33 21 17 1521.5
33 21 21 1747.5
33 25 1 1211.5
33 25 5 1172
33 25 9 1504.5
33 25 13 1569.5
33 25 17 1782
33 25 21 1871
33 25 25 2183.5
33 29 1 1226
33 29 5 1283.5
33 29 9 1660.5
33 29 13 1683.5
33 29 17 1915.5
33 29 21 2142
33 29 25 2465.5
33 29 29 2476.5
33 33 1 1349.5
33 33 5 1506.5
33 33 9 1737
33 33 13 1615.5
33 33 17 2131.5
33 33 21 2263
33 33 25 2507
33 33 29 2656.5
33 33 33 2817
33 37 5 1667.5
33 37 9 1889.5
33 37 13 1866
33 37 17 2234.5
33 37 21 2473
33 37 25 2659.5
33 37 29 2763.5
33 37 33 2943
33 37 37 3217
33 41 9 1897
33 41 13 2054
33 41 17 2334
33 41 21 2580
33 41 25 2823
33 41 29 2962
33 41 33 3054
33 41 37 3309.5
33 41 41 3351.5
33 45 13 2399
33 45 17 2540
33 45 21 2732.5
33 45 25 3057
33 45 29 3077
33 45 33 3095
33 45 37 3412
33 45 41 3613
33 45 45 3765
33 49 17 2640
33 49 21 2944.5
33 49 25 3121.5
33 49 29 3174
33 49 33 3256
33 49 37 3594
33 49 41 3759
33 49 45 4154.5
33 49 49 4446
33 53 21 3143
33 53 25 3292
33 53 29 3387.5
33 53 33 3530
33 53 37 3843.5
33 53 41 3968
33 53 45 4059.5
33 53 49 4705.5
33 53 53 4629
33 57 25 3400
33 57 29 3502.5
33 57 33 3719
33 57 37 4127.5
33 57 41 4201
33 57 45 4395.5
33 57 49 4901.5
33 57 53 4922
33 57 57 4866
33 61 29 3637.5
33 61 33 3875.5
33 61 37 4094
33 61 41 4395.5
33 61 45 4485.5
33 61 49 4782.5
33 61 53 4965.5
33 61 57 5074.5
33 61 61 5458
33 65 33 4052.5
33 65 37 4336
33 65 41 4627
33 65 45 4817
33 65 49 5118.5
33 65 53 5099.5
33 65 57 5247
33 65 61 5569.5
33 65 65 5653.5
33 69 37 4573
33 69 41 4792.5
33 69 45 4869.5
33 69 49 5211
33 69 53 5306
33 69 57 5699
33 69 61 6172
33 69 65 5727
33 69 69 6117
33 73 41 4882.5
33 73 45 5142.5
33 73 49 5354.5
33 73 53 5435
33 73 57 5698
33 73 61 5982
33 73 65 6074.5
33 73 69 6453.5
33 73 73 6756.5
33 77 45 5403.5
33 77 49 5689
33 77 53 5875
33 77 57 5842.5
33 77 61 6027.5
33 77 65 6192.5
33 77 69 6419
33 77 73 6772.5
33 77 77 7227.5
33 81 49 5784
33 81 53 5862
33 81 57 6035.5
33 81 61 6245.5
33 81 65 6444.5
33 81 69 6929.5
33 81 73 7317
33 81 77 7290
33 81 81 7455
33 85 53 6125
33 85 57 6462.5
33 85 61 6477
33 85 65 6695.5
33 85 69 6960.5
33 85 73 7554
33 85 77 7584.5
33 85 81 7729.5
33 85 85 7729
33 89 57 6432
33 89 61 6586.5
33 89 65 6866
33 89 69 7448
33 89 73 7797.5
33 89 77 7658
33 89 81 7917.5
33 89 85 7954.5
33 89 89 8354.5
33 93 61 6970.5
33 93 65 7137
33 93 69 7428
33 93 73 7878
33 93 77 7892
33 93 81 8101
33 93 85 8395
33 93 89 8829
33 93 93 9185.5
33 97 65 7522
33 97 69 7623
33 97 73 7856.5
33 97 77 8184
33 97 81 8484.5
33 97 85 8853
33 97 89 9313
33 97 93 9674
33 97 97 9554.5
33 101 69 7797
33 101 73 8384
33 101 77 8369
33 101 81 8819
33 101 85 9082.5
33 101 89 9662
33 101 93 9600.5
33 101 97 9642
33 101 101 9819.5
33 105 73 8511
33 105 77 8728.5
33 105 81 8786.5
33 105 85 9285
33 105 89 9436.5
33 105 93 9704
33 105 97 10101.5
33 105 101 10007
33 105 105 10376
33 109 77 8972.5
33 109 81 9385
33 109 85 9883.5
33 109 89 9959.5
33 109 93 9677.5
33 109 97 10272
33 109 101 10326
33 109 105 10579.5
33 109 109 10880
33 113 81 9875.5
33 113 85 9776.5
33 113 89 9877
33 113 93 10438.5
33 113 97 10600
33 113 101 10664
33 113 105 11233
33 113 109 11263
33 113 113 11457.5
33 117 85 10194
33 117 89 10593
33 117 93 10206.5
33 117 97 10410.5
33 117 101 10903.5
33 117 105 11457
33 117 109 11406
33 117 113 11729
33 117 117 12046
33 121 89 10338.5
33 121 93 10630
33 121 97 10977.5
33 121 101 11197.5
33 121 105 11529.5
33 121 109 11706.5
33 121 113 11884
33 121 117 12160.5
33 121 121 12372.5
33 125 93 11153.5
33 125 97 11483.5
33 125 101 11868
33 125 105 11971.5
33 125 109 12136
33 125 113 12133
33 125 117 12387
33 125 121 12980.5
33 125 125 12956.5
33 129 97 11666
33 129 101 12048
33 129 105 12306.5
33 129 109 12099
33 129 113 12821.5
33 129 117 12667.5
33 129 121 13010
33 129 125 13389
33 129 129 13679
33 133 101 12743.5
33 133 105 12511.5
33 133 109 12789
33 133 113 12667
33 133 117 13078
33 133 121 13560
33 133 125 13793.5
33 133 129 14115.5
33 133 133 14192.5
33 137 105 12435
33 137 109 12687.5
33 137 113 13113
33 137 117 13282
33 137 121 13868.5
33 137 125 14326.5
33 137 129 14466
33 137 133 14639
33 137 137 14737
33 141 109 13019
33 141 113 13254
33 141 117 13429.5
33 141 121 14104
33 141 125 14510
33 141 129 14501.5
33 141 133 15123
33 141 137 14942.5
33 141 141 15549.5
33 145 113 13695
33 145 117 14019
33 145 121 14346
33 145 125 15237
33 145 129 14927
33 145 133 15096
33 145 137 15716.5
33 145 141 15805.5
33 145 145 15712
33 149 117 14268.5
33 149 121 14605
33 149 125 15390
33 149 129 15352.5
33 149 133 15889
33 149 137 16380.5
33 149 141 16171
33 149 145 16357
33 149 149 16806
33 153 121 15047
33 153 125 15136
33 153 129 15513.5
33 153 133 16146.5
33 153 137 16116
33 153 141 16699.5
33 153 145 16590.5
33 153 149 17133.5
33 153 153 17411.5
33 157 125 15940
33 157 129 15737
33 157 133 16651
33 157 137 16593
33 157 141 16987
33 157 145 17550.5
33 157 149 17809.5
33 157 153 17441.5
33 157 157 18040
33 161 129 16279.5
33 161 133 16669
33 161 137 16705
33 161 141 17053
33 161 145 17546
33 161 149 17774.5
33 161 153 18316
33 161 157 18398
33 161 161 18518
33 165 133 17103.5
33 165 137 17378.5
33 165 141 17754
33 165 145 17900.5
33 165 149 18121
33 165 153 18489
33 165 157 18651.5
33 165 161 19323.5
33 165 165 19329
33 169 137 17975
33 169 141 17810.5
33 169 145 17977
33 169 149 19044
33 169 153 18997.5
33 169 157 19276.5
33 169 161 19636
33 169 165 20011.5
33 169 169 20175
41 1 1 277
41 5 1 464
41 5 5 670.5
41 9 1 622
41 9 5 787
41 9 9 801
41 13 1 859.5
41 13 5 919.5
41 13 9 1072.5
41 13 13 1169
41 17 1 969
41 17 5 1097.5
41 17 9 1395
41 17 13 1326.5
41 17 17 1468
41 21 1 1129
41 21 5 1186.5
41 21 9 1439
41 21 13 1490.5
41 21 17 1701
41 21 21 1906
41 25 1 1209.5
41 25 5 1400.5
41 25 9 1629.5
41 25 13 1598.5
41 25 17 1946.5
41 25 21 2047
41 25 25 2387.5
41 29 1 1283
41 29 5 1627.5
41 29 9 1753
41 29 13 1684.5
41 29 17 2156
41 29 21 2336.5
41 29 25 2508.5
41 29 29 2650
41 33 1 1547
41 33 5 1761.5
41 33 9 1818
41 33 13 1908
41 33 17 2284
41 33 21 2419.5
41 33 25 2795
41 33 29 2761.5
41 33 33 2881
41 37 1 1830
41 37 5 1962.5
41 37 9 2012.5
41 37 13 2201.5
41 37 17 2401.5
41 37 21 2544.5
41 37 25 2968.5
41 37 29 2841.5
41 37 33 3073
41 37 37 3327
41 41 1 1795
41 41 5 2058
41 41 9 2102.5
41 41 13 2300
41 41 17 2613.5
41 41 21 2902
41 41 25 3082
41 41 29 3077
41 41 33 3182.5
41 41 37 3557
41 41 41 3586
41 45 5 2282.5
41 45 9 2283
41 45 13 2644.5
41 45 17 2798.5
41 45 21 3128
41 45 25 3268.5
41 45 29 3211.5
41 45 33 3433
41 45 37 3875.5
41 45 41 3748.5
41 45 45 3948.5
41 49 9 2616.5
41 49 13 2694.5
41 49 17 2921
41 49 21 3388
41 49 25 3306.5
41 49 29 3453
41 49 33 3600.5
41 49 37 4012
41 49 41 4089
41 49 45 4324.5
41 49 49 4743
41 53 13 3021.5
41 53 17 3075.5
41 53 21 3547.5
41 53 25 3512.5
41 53 29 3779.5
41 53 33 3790
41 53 37 4064
41 53 41 4128.5
41 53 45 4491
41 53 49 4991
41 53 53 5104
41 57 17 3212.5
41 57 21 3511.5
41 57 25 3602
41 57 29 3871
41 57 33 3916
41 57 37 4531.5
41 57 41 4516.5
41 57 45 4821
41 57 49 5283
41 57 53 5298.5
41 57 57 5220
41 61 21 4106.5
41 61 25 3881
41 61 29 4073.5
41 61 33 4164
41 61 37 4530.5
41 61 41 4605.5
41 61 45 5004.5
41 61 49 5411.5
41 61 53 5277
41 61 57 5404
41 61 61 5675
41 65 25 3948
41 65 29 4126.5
41 65 33 4487
41 65 37 4563
41 65 41 5048
41 65 45 5101
41 65 49 5338.5
41 65 53 5628
41 65 57 5475.5
41 65 61 5799
41 65 65 6049
41 69 29 4409
41 69 33 4544
41 69 37 4818
41 69 41 4999
41 69 45 5406.5
41 69 49 5524
41 69 53 5840.5
41 69 57 5803.5
41 69 61 5906.5
41 69 65 6023
41 69 69 6622.5
41 73 33 4850
41 73 37 5079
41 73 41 5297.5
41 73 45 5523
41 73 49 5997.5
41 73 53 5836
41 73 57 6108.5
41 73 61 6230
41 73 65 6328.5
41 73 69 6948.5
41 73 73 7080
41 77 37 5279.5
41 77 41 5390.5
41 77 45 5893
41 77 49 6165
41 77 53 6091
41 77 57 6423.5
41 77 61 6552
41 77 65 6928.5
41 77 69 7039
41 77 73 7469
41 77 77 7674.5
41 81 41 5982
41 81 45 6195.5
41 81 49 6248
41 81 53 6340
41 81 57 6512
41 81 61 6666.5
41 81 65 6951.5
41 81 69 7173
41 81 73 7560
41 81 77 7764.5
41 81 81 7837
41 85 45 6401
41 85 49 6632.5
41 85 53 6826
41 85 57 6889
41 85 61 6813.5
41 85 65 7572.5
41 85 69 7381
41 85 73 7914.5
41 85 77 7757.5
41 85 81 8239.5
41 85 85 8284.5
41 89 49 6763.5
41 89 53 6845
41 89 57 6805
41 89 61 7109.5
41 89 65 7415.5
41 89 69 7893.5
41 89 73 7776
41 89 77 7954.5
41 89 81 8548
41 89 85 8669
41 89 89 9052
41 93 53 7069.5
41 93 57 7380.5
41 93 61 7376
41 93 65 7901
41 93 69 8036
41 93 73 8107
41 93 77 8278
41 93 81 8678.5
41 93 85 9017.5
41 93 89 9366.5
41 93 93 9575
41 97 57 7291.5
41 97 61 7550.5
41 97 65 8150.5
41 97 69 8322
41 97 73 8353
41 97 77 8654
41 97 81 9055
41 97 85 9145
41 97 89 9701.5
41 97 93 10036.5
41 97 97 9787
41 101 61 7926
41 101 65 8355
41 101 69 8477.5
41 101 73 8863
41 101 77 8960
41 101 81 9301
41 101 85 9999.5
41 101 89 9966
41 101 93 9915
41 101 97 10083.5
41 101 101 10269
41 105 65 8691.5
41 105 69 8583
41 105 73 8811.5
41 105 77 9187
41 105 81 9803.5
41 105 85 9918.5
41 105 89 9869
41 105 93 10409
41 105 97 10862
41 105 101 10604.5
41 105 105 11033
41 109 69 9049
41 109 73 9159
41 109 77 9858.5
41 109 81 10057
41 109 85 10695
41 109 89 10240
41 109 93 10721.5
41 109 97 10905
41 109 101 11081
41 109 105 11156.5
41 109 109 11491.5
41 113 73 9622
41 113 77 9803.5
41 113 81 10555
41 113 85 10697.5
41 113 89 10617.5
41 113 93 10858.5
41 113 97 11129.5
41 113 101 11467
41 113 105 11793
41 113 109 12210
41 113 113 12109.5
41 117 77 10402
41 117 81 10501
41 117 85 10695
41 117 89 10754
41 117 93 11243.5
41 117 97 11385
41 117 101 11891.5
41 117 105 12008.5
41 117 109 12058.5
41 117 113 12212
41 117 117 12572
41 121 81 11043.5
41 121 85 14725
41 121 89 11258.5
41 121 93 11548
41 121 97 11587
41 121 101 12172.5
41 121 105 12319
41 121 109 12724
41 121 113 12722.5
41 121 117 12958.5
41 121 121 12986
41 125 85 11426.5
41 125 89 11299.5
41 125 93 11975.5
41 125 97 11835
41 125 101 12640.5
41 125 105 12647
41 125 109 12739.5
41 125 113 13202.5
41 125 117 13267
41 125 121 13643.5
41 125 125 14205
41 129 89 11711.5
41 129 93 12384
41 129 97 12290
41 129 101 12660.5
41 129 105 12877
41 129 109 12962.5
41 129 113 13663
41 129 117 13345
41 129 121 13668.5
41 129 125 14684
41 129 129 14590
41 133 93 12682
41 133 97 12657
41 133 101 13149
41 133 105 13318
41 133 109 12982.5
41 133 113 13327.5
41 133 117 13875
41 133 121 14024
41 133 125 14462
41 133 129 14953.5
41 133 133 15090
41 137 97 13278.5
41 137 101 13260
41 137 105 13735
41 137 109 13633
41 137 113 13779.5
41 137 117 14559.5
41 137 121 14324
41 137 125 14998
41 137 129 15397
41 137 133 15428.5
41 137 137 15649.5
41 141 101 13493
41 141 105 13525.5
41 141 109 14081
41 141 113 14351
41 141 117 14895.5
41 141 121 14741.5
41 141 125 15179.5
41 141 129 15603
41 141 133 15841.5
41 141 137 15941
41 141 141 16292
41 145 105 14378.5
41 145 109 14234.5
41 145 113 14657
41 145 117 14878
41 145 121 15300.5
41 145 125 16105
41 145 129 16193
41 145 133 16168.5
41 145 137 16372
41 145 141 16768.5
41 145 145 17270.5
41 149 109 14498
41 149 113 14907.5
41 149 117 15075
41 149 121 15602
41 149 125 16077.5
41 149 129 16144.5
41 149 133 16274
41 149 137 17297
41 149 141 17121.5
41 149 145 17425.5
41 149 149 17775
41 153 113 15506
41 153 117 15298.5
41 153 121 16269.5
41 153 125 16182
41 153 129 17129.5
41 153 133 16636
41 153 137 17256
41 153 141 17353
41 153 145 17634
41 153 149 17952.5
41 153 153 18491
41 157 117 16184
41 157 121 16039
41 157 125 16787.5
41 157 129 16931
41 157 133 17265
41 157 137 17346.5
41 157 141 17773
41 157 145 18114.5
41 157 149 18729
41 157 153 18904
41 157 157 19495.5
41 161 121 16560.5
41 161 125 16879
41 161 129 17253.5
41 161 133 18081
41 161 137 18192.5
41 161 141 18154.5
41 161 145 18481.5
41 161 149 19027.5
41 161 153 19135
41 161 157 19320
41 161 161 19693
41 165 125 17444
41 165 129 17665.5
41 165 133 18296.5
41 165 137 18512
41 165 141 18396.5
41 165 145 18998.5
41 165 149 19116.5
