33 25 754.5
33 29 858.5
33 33 946
33 37 983.5
33 41 1058
33 45 1153
33 49 1205.5
33 53 1271
33 57 1373
33 61 1393.5
33 65 1479.5
33 69 1559
33 73 1603.5
33 77 1647
33 81 1671.5
33 85 1896
33 89 1895
33 93 1971.5
33 97 2031.5
33 101 2041.5
33 105 2114
33 109 2177.5
33 113 2239
33 117 2250
33 121 2245.5
33 125 2465
33 129 2385
33 133 2531
33 137 2512.5
33 141 2554.5
33 145 2728.5
33 149 2670.5
33 153 2729
33 157 2725.5
33 161 2857
33 165 3093.5
33 169 3065
33 173 3029.5
41 1 91.5
41 5 236
41 9 330.5
41 13 476
41 17 602
41 21 671.5
41 25 769
41 29 873.5
41 33 911
41 37 1046.5
41 41 1057.5
41 45 1180
41 49 1187
41 53 1283
41 57 1366
41 61 1396.5
41 65 1541
41 69 1560.5
41 73 1610
41 77 1742
41 81 1797.5
41 85 1768.5
41 89 1903
41 93 2054
41 97 1965
41 101 2017
41 105 2107
41 109 2190.5
41 113 2273.5
41 117 2322.5
41 121 2311
41 125 2422
41 129 2428
41 133 2481.5
41 137 2548
41 141 2554.5
41 145 2669
41 149 2911.5
41 153 2788.5
41 157 2741.5
41 161 2871.5
41 165 2947.5
41 169 3161.5
41 173 3055.5
49 1 88.5
49 5 228
49 9 346
49 13 495
49 17 580
49 21 682
49 25 755
49 29 860.5
49 33 949.5
49 37 1075
49 41 1111.5
49 45 1154
49 49 1235
49 53 1331.5
49 57 1372.5
49 61 1448.5
49 65 1466
49 69 1566.5
49 73 1652.5
49 77 1720
49 81 1778
49 85 1819.5
49 89 1959
49 93 2055
49 97 2042.5
49 101 2124.5
49 105 2153
49 109 2363
49 113 2330
49 117 2379.5
49 121 2368.5
49 125 2383.5
49 129 2529
49 133 2578.5
49 137 2662.5
49 141 2629.5
49 145 3041.5
49 149 2824.5
49 153 2875.5
49 157 2843
49 161 2918.5
49 165 3223.5
49 169 2996
49 173 3147.5
57 1 87
57 5 217.5
57 9 361.5
57 13 502.5
57 17 574.5
57 21 683.5
57 25 770.5
57 29 862
57 33 997.5
57 37 1032.5
57 41 1078.5
57 45 1149.5
57 49 1246
57 53 1354
57 57 1380
57 61 1473
57 65 1553.5
57 69 1609.5
57 73 1693.5
57 77 1737.5
57 81 1754.5
57 85 1864
57 89 1924.5
57 93 2036
57 97 2020.5
57 101 2231
57 105 2209
57 109 2272
57 113 2332
57 117 2389
57 121 2491.5
57 125 2526.5
57 129 2508
57 133 2598.5
57 137 2648
57 141 2635.5
57 145 2693.5
57 149 2789
57 153 2815.5
57 157 2961
57 161 2926
57 165 3045
57 169 3233
57 173 3153.5
65 1 93
65 5 213
65 9 352
65 13 489
65 17 586.5
65 21 682.5
65 25 779
65 29 911.5
65 33 960
65 37 1095
65 41 1141
65 45 1172
65 49 1263
65 53 1320
65 57 1418
65 61 1450
65 65 1546.5
65 69 1642.5
65 73 1644.5
65 77 1713.5
65 81 1769
65 85 1893.5
65 89 1880.5
65 93 2020.5
65 97 2113
65 101 2087
65 105 2139
65 109 2219
65 113 2290.5
65 117 2448.5
65 121 2483.5
65 125 2510.5
65 129 2467
65 133 2627
65 137 2609.5
65 141 2715
65 145 2729.5
65 149 3003.5
65 153 2934
65 157 2810
65 161 3152.5
65 165 3092.5
65 169 3206
65 173 3137.5
73 1 80.5
73 5 222
73 9 337
73 13 490
73 17 598.5
73 21 674
73 25 762
73 29 898.5
73 33 945.5
73 37 1057
73 41 1140
73 45 1192.5
73 49 1222
73 53 1338.5
73 57 1414.5
73 61 1435
73 65 1531.5
73 69 1615
73 73 1644.5
73 77 1726
73 81 1866
73 85 1907
73 89 1940.5
73 93 2036.5
73 97 2074.5
73 101 2171.5
73 105 2236.5
73 109 2246
73 113 2327.5
73 117 2386.5
73 121 2465
73 125 2489.5
73 129 2560.5
73 133 2649
73 137 2583.5
73 141 2743.5
73 145 2777
73 149 2838
73 153 2911
73 157 2898.5
73 161 2922
73 165 3197
73 169 3169
73 173 3342
81 1 85
81 5 214
81 9 352
81 13 502
81 17 580
81 21 695.5
81 25 787
81 29 935.5
81 33 1083.5
81 37 1097.5
81 41 1105
81 45 1213.5
81 49 1255
81 53 1340.5
81 57 1377
81 61 1435.5
81 65 1580.5
81 69 1589
81 73 1662.5
81 77 1761
81 81 1822.5
81 85 1961
81 89 1980
81 93 2033.5
81 97 2099
81 101 2143.5
81 105 2231
81 109 2415.5
81 113 2375
81 117 2426.5
81 121 2500.5
81 125 2512.5
81 129 2534
81 133 2614.5
81 137 2613.5
81 141 2757.5
81 145 2801
81 149 2831
81 153 2861
81 157 2980
81 161 2919
81 165 3227.5
81 169 3212.5
81 173 3379
89 1 84.5
89 5 213.5
89 9 334
89 13 489.5
89 17 585.5
89 21 691.5
89 25 782
89 29 931.5
89 33 1073.5
89 37 1034.5
89 41 1107
89 45 1200.5
89 49 1287
89 53 1300
89 57 1468.5
89 61 1505
89 65 1512.5
89 69 1656.5
89 73 1700
89 77 1765.5
89 81 1887.5
89 85 1960
89 89 2026.5
89 93 1963.5
89 97 2022
89 101 2172.5
89 105 2317
89 109 2237
89 113 2405
89 117 2403
89 121 2529
89 125 2528.5
89 129 2599.5
89 133 2684.5
89 137 2696
89 141 2698
89 145 2868.5
89 149 3099.5
89 153 2936
89 157 3022.5
89 161 3151.5
89 165 3136.5
97 1 84.5
97 5 226.5
97 9 347.5
97 13 501.5
97 17 575
97 21 706
97 25 802.5
97 29 895
97 33 967.5
97 37 1074
97 41 1150
97 45 1167
97 49 1291.5
97 53 1348.5
97 57 1429
97 61 1530
97 65 1563.5
97 69 1633
97 73 1711.5
97 77 1798.5
97 81 1871.5
97 85 1893.5
97 89 1956.5
97 93 1995.5
97 97 2029
97 101 2133.5
97 105 2248.5
97 109 2279.5
97 113 2321
97 117 2395
97 121 2503.5
97 125 2531
97 129 2616.5
97 133 2600.5
97 137 2647.5
97 141 2764.5
97 145 2791
97 149 2798
97 153 3092
97 157 3058.5
105 1 94.5
105 5 220.5
105 9 357
105 13 518.5
105 17 605
105 21 666.5
105 25 795.5
105 29 884
105 33 963.5
105 37 1103.5
105 41 1109
105 45 1211.5
105 49 1316
105 53 1360.5
105 57 1487.5
105 61 1465
105 65 1558.5
105 69 1628.5
105 73 1738.5
105 77 1726
105 81 1935.5
105 85 1989
105 89 2058.5
105 93 2069
105 97 2110.5
105 101 2157.5
105 105 2286
105 109 2273.5
105 113 2320
105 117 2415
105 121 2595
105 125 2560.5
105 129 2566.5
105 133 2716.5
105 137 2718.5
105 141 2808
105 145 2885.5
105 149 3140
113 1 87.5
113 5 228.5
113 9 383.5
113 13 489.5
113 17 579.5
113 21 731.5
113 25 812
113 29 887
113 33 1032
113 37 1132.5
113 41 1099
113 45 1202
113 49 1321.5
113 53 1375.5
113 57 1445.5
113 61 1517
113 65 1620
113 69 1623
113 73 1738.5
113 77 1799.5
113 81 1864.5
113 85 1938.5
113 89 1954.5
113 93 2045.5
113 97 2090.5
113 101 2179.5
113 105 2180
113 109 2419.5
113 113 2402.5
113 117 2433
113 121 2482.5
113 125 2635.5
113 129 2631.5
113 133 2695
113 137 2721.5
113 141 2772.5
121 1 85.5
121 5 219.5
121 9 350
121 13 511.5
121 17 618.5
121 21 706
121 25 826.5
121 29 886
121 33 1085.5
121 37 1080.5
121 41 1127.5
121 45 1215
121 49 1328.5
121 53 1343.5
121 57 1466
121 61 1528.5
121 65 1579.5
121 69 1625
121 73 1758.5
121 77 1766
121 81 1903
121 85 2109
121 89 2025.5
121 93 2113.5
121 97 2172
121 101 2144
121 105 2212
121 109 2362
121 113 2352.5
121 117 2499.5
121 121 2528
121 125 2602.5
121 129 2607.5
121 133 2747.5
129 1 87.5
129 5 223
129 9 357.5
129 13 480.5
129 17 650
129 21 704.5
129 25 789.5
129 29 882
129 33 1038.5
129 37 1066
129 41 1138
129 45 1212.5
129 49 1311.5
129 53 1416
129 57 1457.5
129 61 1463
129 65 1553.5
129 69 1648.5
129 73 1752.5
129 77 1872
129 81 1965
129 85 1947
129 89 1985
129 93 2124.5
129 97 2159
129 101 2269.5
129 105 2168
129 109 2322
129 113 2505.5
129 117 2530.5
129 121 2601
129 125 2668.5
137 1 97.5
137 5 226
137 9 357
137 13 516
137 17 607
137 21 700.5
137 25 833
137 29 910.5
137 33 1042.5
137 37 1117.5
137 41 1176
137 45 1207.5
137 49 1327
137 53 1351
137 57 1492
137 61 1525
137 65 1617
137 69 1762
137 73 1744
137 77 1823
137 81 1936
137 85 1994
137 89 2033
137 93 2081
137 97 2164
137 101 2243.5
137 105 2322
137 109 2321.5
137 113 2473
137 117 2475.5
145 1 69
145 5 219.5
145 9 359.5
145 13 495.5
145 17 588
145 21 711.5
145 25 838.5
145 29 931.5
145 33 1013
145 37 1116
145 41 1148.5
145 45 1236
145 49 1333
145 53 1402.5
145 57 1450
145 61 1551.5
145 65 1539
145 69 1692
145 73 1810
145 77 1875.5
145 81 1990.5
145 85 2005
145 89 2050.5
145 93 2081.5
145 97 2196
145 101 2296
145 105 2285.5
145 109 2425
153 1 90.5
153 5 238.5
153 9 340
153 13 497
153 17 608
153 21 716.5
153 25 833.5
153 29 952.5
153 33 1040.5
153 37 1057
153 41 1180
153 45 1185
153 49 1371
153 53 1433
153 57 1528.5
153 61 1513.5
153 65 1629.5
153 69 1669.5
153 73 1849.5
153 77 1842
153 81 2018.5
153 85 1993.5
153 89 2031
153 93 2224
153 97 2207.5
153 101 2270.5
161 1 83.5
161 5 235
161 9 350
161 13 523.5
161 17 609
161 21 728.5
161 25 853
161 29 973
161 33 1010.5
161 37 1084
161 41 1143
161 45 1244
161 49 1367.5
161 53 1421.5
161 57 1508
161 61 1543.5
161 65 1645
161 69 1694
161 73 1847
161 77 1851
161 81 1990.5
161 85 2095.5
161 89 2097
161 93 2048.5
169 1 89.5
169 5 220.5
169 9 353
169 13 485
169 17 627.5
169 21 704.5
169 25 822
169 29 909.5
169 33 976.5
169 37 1121.5
169 41 1175
169 45 1232.5
169 49 1340.5
169 53 1463.5
169 57 1495
169 61 1579.5
169 65 1643.5
169 69 1749
169 73 1833
169 77 1905.5
169 81 1987.5
169 85 2093.5
177 1 100
177 5 215.5
177 9 383
177 13 495.5
177 17 619
177 21 728.5
177 25 798.5
177 29 917.5
177 33 1017.5
177 37 1064
177 41 1157.5
177 45 1276
177 49 1372.5
177 53 1412
177 57 1500
177 61 1507.5
177 65 1598.5
177 69 1824.5
177 73 1904.5
177 77 1911
185 1 88
185 5 229.5
185 9 364.5
185 13 483
185 17 610.5
185 21 712.5
185 25 845
185 29 929.5
185 33 1004.5
185 37 1146.5
185 41 1191.5
185 45 1312.5
185 49 1383
185 53 1514
185 57 1516.5
185 61 1552
185 65 1708.5
185 69 1767
193 1 64
193 5 227
193 9 402.5
193 13 469.5
193 17 646.5
193 21 732
193 25 867.5
193 29 918
193 33 1043.5
193 37 1079
193 41 1191.5
193 45 1267.5
193 49 1384.5
193 53 1496.5
193 57 1565.5
193 61 1531
201 1 70
201 5 232.5
201 9 370.5
201 13 492.5
201 17 655
201 21 746
201 25 834
201 29 930.5
201 33 1064
201 37 1074
201 41 1207
201 45 1289.5
201 49 1418
201 53 1490.5
209 1 92
209 5 222.5
209 9 400.5
209 13 494.5
209 17 632.5
209 21 731
209 25 854
209 29 966.5
209 33 1021.5
209 37 1108
209 41 1201
209 45 1331
217 1 70.5
217 5 220.5
217 9 383.5
217 13 494.5
217 17 653
217 21 751
217 25 789.5
217 29 953.5
217 33 1083.5
217 37 1085
225 1 94.5
225 5 230.5
225 9 400
225 13 528.5
225 17 658.5
225 21 750.5
225 25 860
225 29 944
233 1 63
233 5 232.5
233 9 387.5
233 13 503
233 17 679
233 21 740
241 1 66.5
241 5 227.5
241 9 402
241 13 516
249 1 70
249 5 221
